0
0.044987
0.2033
0.31705
0.31769
0.36031
0.45995
0.50653
0.51772
0.52551
0.52921
0.53294
0.53684
0.54098
0.54525
0.54955
0.55385
0.55818
0.5627
0.56723
0.57209
0.57788
0.58368
0.58936
0.59483
0.6003
0.60587
0.61156
0.61726
0.62312
0.62911
0.6351
0.64108
0.64706
0.65305
0.65877
0.66438
0.66999
0.6756
0.68122
0.68684
0.69235
0.69785
0.70374
0.71804
0.73235
0.74687
0.76305
0.77923
0.79566
0.81307
0.83049
0.84679
0.86079
0.87478
0.88846
0.90166
0.91488
0.92785
0.94055
0.95324
0.96514
0.97652
0.9879
0.99793
1.0073
1.0166
1.0251
1.0332
1.0413
