-2.6913
-4.8247
-6.9582
-9.0917
-11.225
-13.359
-15.492
-17.626
-19.759
-21.893
-24.026
-26.16
-28.293
-30.427
-32.56
-34.694
-36.827
-38.961
-41.094
-43.228
-45.361
-47.495
-49.628
-51.762
-53.895
-56.029
-58.162
-60.296
-62.429
-64.563
-66.696
-68.83
-70.963
-73.097
-75.23
-77.364
-79.497
-81.631
-83.764
-85.898
-88.031
-90.165
-92.298
-94.432
-96.565
-98.699
-100.83
-102.97
-105.1
-107.23
-109.37
-111.5
-113.63
-115.77
-117.9
-120.03
-122.17
-124.3
-126.43
-128.57
-130.7
-132.83
-134.97
-137.1
-139.23
-141.37
-143.5
-145.64
-147.77
-149.9
